id,companyId,companyName,headquarters,ecosystemName,ecosystemSecondary,primaryTag,leadInvestors,investors,roundType,date,amount,year,yearQuarter
2662,2453,VanHack,Vancouver,British Columbia,,Recruiting,Golden Section,Golden Section,Series ?,2023-06-12,3000000,2023,2023 Q2
2663,2196,OneVest,Calgary,Alberta,,FinTech,OMERS Ventures,"OMERS Ventures, Luge Capital, Panache Ventures, AAF Management, FJ Labs, Fin Capital, Pivot Investment Partners, Deloitte Ventures",Series A,2023-06-13,17000000,2023,2023 Q2
2664,2454,QuickFacts,Bedford,East Coast,,InsurTech,Sandpiper Ventures,"Sandpiper Ventures,Killick Capital, Paul Hill, Neil Mitchell, Women’s Equity Labs, Julie McGill, Lori Oliver, Miriam Mowat",Pre-Seed,2023-06-13,1130000,2023,2023 Q2
2665,2455,Kibbi Technologies,Calgary,Alberta,,Consulting,,Viewpoint Investment Partners,Pre-Seed,2023-06-15,1100000,2023,2023 Q2
2666,2456,Micharity,Toronto,Toronto,,SaaS,,"INcapital Ventures, GreenSky Ventures, Verstra Ventures",Series A,2023-06-15,7000000,2023,2023 Q2
2667,2457,Masthead Data ,Toronto,Toronto,,Analytics,Focal,"Focal,SMOK Ventures, DEPO Ventures, Monochrome, Alchemist Accelerator ",Pre-Seed,2023-06-19,1300000,2023,2023 Q2
2668,2458,Minutebook,Vancouver,British Columbia,,LegalTech,,"Rian Gauvreau, Paul Geyer, Jason Robertson, Red Thread Ventures",Seed,2023-06-19,3500000,2023,2023 Q2
2669,533,Rose Rocket,Toronto,Toronto,,LogisticsTech,Scale Venture Partners,"Scale Venture Partners,Addition Capital, Shine Capital, Scale-Up Ventures, Funders Club, Y-Combinator",Series B,2023-06-20,50200000,2023,2023 Q2
2670,191,Eavor,Calgary,Alberta,,CleanTech,OMV,"OMV,BP Ventures, Eversource Energy, Vickers Venture Partners",Series B,2023-06-20,80000000,2023,2023 Q2
2671,1879,Train Fitness,Vancouver,British Columbia,,FitnessTech,Relay Ventures,"Relay Ventures,BAM Ventures, Anorak Ventures, Boost VC, Alumni Ventures, Spacecadet Ventures, Mana Ventures, Republic Capital, Gambit Partners, Coby Fleener",Seed,2023-06-21,3299975,2023,2023 Q2
2672,2246,Augmenta,Toronto,Toronto,,ConstructionTech,Eclipse,"Eclipse,Hazelview Ventures, BDC Capital’s Deep Tech Venture Fund, Suffolk Technologies.",Seed,2023-06-21,15485442,2023,2023 Q2
2673,2460,Chexy,Toronto,Toronto,,FinTech,Crossbeam Ventures,"Crossbeam Ventures,Groundbreak Ventures, Ferst Capital Partners",Pre-Seed,2023-06-21,1300000,2023,2023 Q2
2674,2461,Altis Labs,Toronto,Toronto,,MedTech,Benchstrength and Debiopharm Innovation Fund,"Benchstrength and Debiopharm Innovation Fund,Doug Foster, Richard Gliklich",Seed,2023-06-21,7900000,2023,2023 Q2
2675,2462,Highwood Emissions Management,Calgary,Alberta,,CleanTech,Energy Capital Ventures,"Energy Capital Ventures,Veritec Ventures",Seed,2023-06-22,3000000,2023,2023 Q2
2676,2463,NeuroServo,Montreal,Quebec,,MedTech,Desjardins Capital,"Desjardins Capital,Investissement Québec, CABHI",Series ?,2023-06-23,2200000,2023,2023 Q2
2677,2464,Passage,Toronto,Toronto,,Career Planning,Drive Capital,Drive Capital,Seed,2023-06-27,40000000,2023,2023 Q2
2678,2190,Boxhub,Toronto,Toronto,,Marketplace,AlleyCorp,"AlleyCorp,Solasta Ventures, Interplay VC, FJ Labs, Hum Capital",Series A,2023-06-28,12400000,2023,2023 Q2
2679,2318,Jombone,Toronto,Toronto,,SaaS,FedDev,FedDev,Series ?,2023-06-29,1000000,2023,2023 Q2
2680,2465,GeologicAI,Calgary,Alberta,,Mining Technology,Breakthrough Energy Ventures,Breakthrough Energy Ventures,Series A,2023-06-30,20000000,2023,2023 Q2
2681,1908,Shakudo,Toronto,Toronto,,DevTech,GreatPoint Ventures,"GreatPoint Ventures,RTP Global, Golden Ventures, Parade Ventures",Series A,2023-07-05,9500000,2023,2023 Q3
2682,2466,CarbonCure Technologies,Nova Scotia,East Coast,,CleanTech,Blue Earth Capital,"Blue Earth Capital,Breakthrough Energy Ventures, Taronga Ventures, Amazon’s Climate Pledge Fund, Microsoft Climate Innovation Fund, 2150",Series ?,2023-07-11,105934800,2023,2023 Q3
2683,454,Orennia,Calgary,Alberta,,Analytics,Wellington Management,"Wellington Management,Quantum Innovation Fund, NGP, Veriten, Tupper Lake Partners",Series B,2023-07-11,33106750,2023,2023 Q3
2684,93,Bridgit,Waterloo,Waterloo Region,,SaaS,CIBC Innovation Banking,CIBC Innovation Banking,Series ?,2023-07-11,9268420,2023,2023 Q3
2685,2467,Ditch Labs,Montreal,Quebec,,HealthTech,"Amplify Capital, Boreal Ventures","Amplify Capital, Boreal Ventures,Symphony Health Network, Anges Québec, Investissement Québec, Meditrial, Kale Fund",Seed,2023-07-12,3250000,2023,2023 Q3
2686,2468,SenseNet,Vancouver,British Columbia,,iOT,,,Series ?,2023-07-12,1000000,2023,2023 Q3
2687,2469,Formaloo,Toronto,Toronto,,NoCode,Change Ventures,"Change Ventures,Hyde Park Venture Partners, Mana Ventures, Startup Wise Guys",Seed,2023-07-12,2900000,2023,2023 Q3
2688,1939,WaitWell,Calgary,Alberta,,SaaS,"Graphite Ventures, Accelerate Fund III","Graphite Ventures, Accelerate Fund III,Metiquity Ventures",Seed,2023-07-13,1500000,2023,2023 Q3
2689,1078,TROES,Markham,Toronto,,BatteryTech,Mobility Innovation fund,Mobility Innovation fund,Series ?,2023-07-14,0,2023,2023 Q3
2690,2470,Othersohere,Victoria,British Columbia,,CleanTech,Active Impact Investments,"Active Impact Investments,Thin Line Capital, KDX, Keiki Capital",Seed,2023-07-17,3000000,2023,2023 Q3
2691,1017,Resemble AI,Toronto,Toronto,,AI,Javelin Venture Partners,"Javelin Venture Partners,Comcast Ventures, Craft Ventures, Ubiquity Ventures, Qasar Younis",Series A,2023-07-18,8000000,2023,2023 Q3
2692,2322,Metafold 3D,Toronto,Toronto,,3DTech,Differential Ventures,"Differential Ventures,StandUp Ventures, Jetstream, Active Impact Investments, ",Seed,2023-07-18,2350000,2023,2023 Q3
2693,2471,ProShop ERP,Vancouver,British Columbia,,ERP,Mainsail Partners,Mainsail Partners,Series ?,2023-07-18,42302400,2023,2023 Q3
2694,1864,3D BioFibR,Halifax,East Coast,,BioTech,Invest Nova Scotia,"Invest Nova Scotia,Build Ventures, Concrete Ventures, Globalive Capital",Seed,2023-07-20,3520000,2023,2023 Q3
2695,2472,Liberum Biotech,Toronto,Toronto,,BioTech,TechU Ventures,"TechU Ventures,SOSV, Savantus Ventures",Seed,2023-07-24,1800000,2023,2023 Q3
2696,1122,Solink,Ottawa,Ottawa,,Analytics,Goldman Sachs,"Goldman Sachs,OMERS Ventures, BDC, ScaleUp Ventures",Series C,2023-07-25,79145100,2023,2023 Q3
2697,251,Foxquilt,Toronto,Toronto,,InsurTech,ICM,ICM,Series ?,2023-07-25,12000000,2023,2023 Q3
2698,1118,MindBridge AI,Ottawa,Ottawa,,FinTech,PSG Equity,PSG Equity,Series ?,2023-07-25,79195200,2023,2023 Q3
2699,1450,HumanFirst,Montreal,Quebec,,AI,Panache Ventures,"Panache Ventures,Inovia Capital, Real Ventures, BoxOne Ventures, Kevin Mahaffey",Seed,2023-07-26,5000000,2023,2023 Q3
2700,2211,Carbon Upcycling,Calgary,Alberta,,CleanTech,"BDC Capital, Climate Investment","BDC Capital, Climate Investment,YYC, Clean Energy Ventures, Clean Energy Ventures Group, Amplify Capital, Oxy Low Carbon Ventures, CRH Ventures, Cemex Ventures",Series A,2023-07-31,34400000,2023,2023 Q3
2701,553,SensorUp,Calgary,Alberta,,iOT, Climate Investment," Climate Investment,Evok Innovations",Series B,2023-07-31,12000000,2023,2023 Q3
2702,362,Local Logic,Montreal,Quebec,,PropertyTech,"GroundBreak Ventures, Investissement Québec","GroundBreak Ventures, Investissement Québec,Band Capital Partners, Cycle Capital, Desjardins Group, Jones Boys Ventures, Second Century Ventures, Shadow Ventures",Series B,2023-08-02,17500000,2023,2023 Q3
2703,418,Niricson,Victoria,British Columbia,,Analytics,MUUS Climate partners,"MUUS Climate partners,Bentley Systems, Sustainable Development Technology Canada, Export Development Canada, Invest Victoria, Australia, Forward Venture Capital, Techstars",Series A,2023-08-02,10000000,2023,2023 Q3
2704,622,Tenstorrent,Toronto,Toronto,,Platform,"Hyundai Motor Group, Samsung Catalyst Fund","Hyundai Motor Group, Samsung Catalyst Fund,Fidelity Ventures, Eclipse Ventures, Epiq Capital, Maverick Capital",Series ?,2023-08-03,133300000,2023,2023 Q3
2705,261,General Fusion,British Columbia,British Columbia,,CleanTech,"BDC Capital, GIC","BDC Capital, GIC,Government of British Columbia",Series F,2023-08-10,33500000,2023,2023 Q3
2706,304,InnerSpace,Toronto,Toronto,,Analytics,Yaletown Partners,"Yaletown Partners,BDC, IAF",Series A,2023-08-11,10000000,2023,2023 Q3
2707,779,VoiceFlow,Toronto,Toronto,,AI,OpenView Venture Partners,"OpenView Venture Partners,Felicis Ventures, Craft Ventures, True Ventures, Google, Operator’s Collective, Ripple Ventures, Amazon",Series ?,2023-08-15,15000000,2023,2023 Q3
2708,2045,dcbel,Montreal,Quebec,,CleanTech,Idealist Capital,"Idealist Capital,Investissement Québec",Series B,2023-08-18,50000000,2023,2023 Q3
2709,2350,Field Effect,Ottawa,Ottawa,,CyberSecurity,SCOTIABANK,SCOTIABANK,Series ?,2023-08-15,30000000,2023,2023 Q3
2710,2473,Finofo,Calgary,Alberta,,FinTech,Motivate Venture Capital ,"Motivate Venture Capital ,SaaS Venture Capital, Desjardins Financial Holding, Sweet Spot Capital",Pre-Seed,2023-01-01,1600000,2023,2023 Q1
2711,2095,Browse AI,Edmonton,Alberta,,DevTech,,"Interface Capital, Alpine Venture Capital, AltaIR, Banana Capital, Creator Ventures, Trust Fund, Singularity Capital, Goodwater Capital",Seed,2023-08-15,3800000,2023,2023 Q3
2712,2474,Ideogram AI,Toronto,Toronto,,AI,"Andreessen Horowitz, Index Venture","Andreessen Horowitz, Index Venture,AIX Ventures, Golden Ventures, Two Small Fish Ventures",Seed,2023-08-24,22300000,2023,2023 Q3
2713,2475,Blanka,Vancouver,British Columbia,,eCommerce,Dundee Venture Capital,"Dundee Venture Capital,Storytime Capital, Disruption Venture",Seed,2023-08-23,2700000,2023,2023 Q3
2715,2476, Mosea Technologies,Toronto,Toronto,,Payments,,,Seed,2023-08-25,2500000,2023,2023 Q3
2716,2477,LemFi,Gatineau,Quebec,,Payments,Left Lane Capital,"Left Lane Capital,Y-Combinator, Zrosk, Global Founders Capital, Olive Tree",Series A,2023-08-25,33000000,2023,2023 Q3
2717,2478,Andorix ,Toronto,Toronto,,AI,Voya Investment Management,"Voya Investment Management,HFR Networks",Series ?,2023-08-29,54300000,2023,2023 Q3
2718,2479,Flojoy,Montreal,Quebec,,AI,,"Flybridge Capital Partners, Boreal Ventures, BDC Capital ",Seed,2023-08-31,1700000,2023,2023 Q3
2719,240,FlipGive,Toronto,Toronto,,eCommerce,"BDC Capital, Framework Venture Partners","BDC Capital, Framework Venture Partners",Series ?,2023-08-31,5000000,2023,2023 Q3
2720,426,Novarc Technologies,British Columbia,British Columbia,,Robotics,Graham Partners,"Graham Partners,Caterpillar Venture Capital, Export Development Canada",Series A,2023-09-01,27283000,2023,2023 Q3
2721,2480,SearchEye,Toronto,Toronto,,AI,AfterWork Ventures,"AfterWork Ventures,Everywhere VC, Archangel Ventures, Casey Winters, Roger Dickey, Alan Rutledge, Charlie Songhurst",Pre-Seed,2023-08-30,1000000,2023,2023 Q3
2722,2481,Streamforge,Montreal,Quebec,,AI,Triptyq Capital,"Triptyq Capital,Leansquare, Telegraph Hill Capital",Seed,2023-09-07,1637190,2023,2023 Q3
2723,2482,Mission Control,Ottawa,Ottawa,,SpaceTech,GreenSky Ventures,GreenSky Ventures,Seed,2023-09-07,3250000,2023,2023 Q3
2725,2483,Clay Financial,Toronto,Toronto,,FinTech,,,Pre-Seed,2023-09-05,1700000,2023,2023 Q3
2726,738,GHGSat,Montreal,Quebec,,Analytics,,"Fonds de solidarité FTQ, BDC Capital, Business Development Bank of Canada, Investissement Québec, Climate Investment, Japan Energy Fund, BofA Securities",Series C,2023-09-11,59900000,2023,2023 Q3
2727,2484,BookSeats,Toronto,Toronto,,TravelTech,KB Partners,"KB Partners,Phoenix Capital Ventures, Calano Funds, Comcast NBCUniversal",Series ?,2023-09-13,1400000,2023,2023 Q3
2728,1513,The OWL Solutions,Waterloo,Waterloo Region,,Analytics,,The Ontario Centre of Innovation,Seed,2023-09-13,250000,2023,2023 Q3
2729,447,Ontopical,Calgary,Alberta,,AI,"Rhino Ventures, Graphite Ventures","Rhino Ventures, Graphite Ventures,Alberta’s Accelerate Fund III",Seed,2023-09-14,3300000,2023,2023 Q3
2730,2485,Simmunome,Montreal,Quebec,,BioTech,Theodorus Investment Funds,"Theodorus Investment Funds,Fonds d’investissement Eurêka, BKR Capital, Sandpiper Ventures, ACET Capital",Pre-Seed,2023-09-18,2000000,2023,2023 Q3
2731,2486,Monark,Calgary,Alberta,,eLearning,Storytime Capital,"Storytime Capital,The51, Kitchener-Waterloo’s Phoenix Fire, StarForge, UCeed",Seed,2023-09-19,1500000,2023,2023 Q3
2732,717,ZayZoon,Calgary,Alberta,,FinTech,Framework Venture Partners,"Framework Venture Partners,Export Development Canada, ATB Financial",Series B,2023-09-19,46531875,2023,2023 Q3
2733,170,DalCor Pharmaceuticals,Montreal,Quebec,,BioTech,,"Fonds de Developpement Économique, Fonds Propres d’ Investissement Québec, Andes Growth, TB Pharma, Fonds de Solidarité FTQ, CTI Life Sciences",Series D,2023-09-21,107916000,2023,2023 Q3
2734,1966,Secoda,Toronto,Toronto,,Data,Craft Ventures,"Craft Ventures,Garage Capital, Y Combinator, Abstract Ventures, Jordan Tigani, Scott Breitenother, Tristan Handy ",Seed,2023-09-21,19000000,2023,2023 Q3
2736,775,Oneka,Quebec,Quebec,,CleanTech,The Hoffecker Family,"The Hoffecker Family,Horizon Capital Holdings, AQC Capital, the Wilson Family, Propulia Capital, Invest Nova Scotia",Series A,2023-09-21,12500000,2023,2023 Q3
2737,2465,GeologicAI,Calgary,Alberta,,Mining Technology,Export Development Canada,Export Development Canada,Series ?,2023-09-25,10000000,2023,2023 Q3
2738,615,Synapse,Toronto,Toronto,,EdTech,"Comerica Bank, Grotech Ventures","Comerica Bank, Grotech Ventures,IDEA Fund Partners, Tyton Partners, BDC Capital, Generation Ventures, CEAS Investments, Neal Dempsey, Jay Steinfeld",Series A,2023-09-27,7464875,2023,2023 Q3
2739,2488,Novel Biotechnology,Woodbridge,Toronto,,BioTech,,Ontario Center of Innovation,Seed,2023-09-28,2500000,2023,2023 Q3
2740,2489,Pollin,Toronto,Toronto,,HealthTech, Osmington Inc., Osmington Inc.,Series A,2023-09-29,20000000,2023,2023 Q3
2741,168,d1g1t Inc.,Toronto,Toronto,,FinTech,"MissionOG, CIBC Innovation Banking","MissionOG, CIBC Innovation Banking,CI Financial, NA Ventures. Illuminate Financial, Purpose, FigTree Financial",Series ?,2023-09-29,0,2023,2023 Q3
2742,2490,Homecare Hub,Toronto,Toronto,,HealthTech,,"Inception Health, Ballad Ventures, Center for Aging + Brain Health Innovation, AARP, Blue Lion Global, FHS Capital",Seed,2023-09-29,3426625,2023,2023 Q3
2743,2491,Relocalize,Montreal,Quebec,,CleanTech,i4 Capital and Waterpoint Lane,"i4 Capital and Waterpoint Lane,RPG Ice,",Seed,2023-10-03,4780000,2023,2023 Q4
2744,132,Clearco,Toronto,Toronto,,FinTech,"Inovia Capital, Founders Circle Capital","Inovia Capital, Founders Circle Capital",Series D,2023-10-04,82245900,2023,2023 Q4
2745,2492,Centro Commerce,Toronto,Toronto,,Data,"Ripple Ventures, 2048VC","Ripple Ventures, 2048VC,Valia Ventures, Comma Capital",Pre-Seed,2023-10-04,2000000,2023,2023 Q4
2746,2493,Gaiia,Quebec,Quebec,,Telecommunications,"Y Combinator, Kima Ventures","Y Combinator, Kima Ventures",Seed,2023-10-06,13000000,2023,2023 Q4
2747,2495,Cardata,Toronto,Toronto,,Billing,Wavecrest Growth Partners,"Wavecrest Growth Partners,MassMutual Ventures",Series ?,2023-10-02,100000000,2023,2023 Q4
2748,2496,Quickly,Calgary,Alberta,,FinTech,Thin Air Labs,"Thin Air Labs,Plug And Play, ATB Financial",Seed,2023-10-10,10000000,2023,2023 Q4
2749,412,FluidAI,Kitchener,Waterloo Region,,HealthTech,"SOSV, Graphene Ventures","SOSV, Graphene Ventures,Boutique Venture Partners, Threshold Impact, Cur8 Capital, Leva Capital, Kyto Technology & Life Science Inc., Juno Pharmaceuticals",Series A,2023-10-10,15000000,2023,2023 Q4
2750,2260,Scription,Edmonton,Alberta,,SaaS,Markd,"Markd,Greenlight Re, Connetic Ventures, Sidedoor Ventures, Ank Partners, Hustle Fund, Startup TNT",Series ?,2023-10-11,2500000,2023,2023 Q4
2751,2497,HiringBranch,West Vancouver,British Columbia,,Artificial Intelligences,BDC Capital,BDC Capital,Series ?,2023-10-11,2500000,2023,2023 Q4
2752,2498,HaiLa Technologies,Montreal,Quebec,,iOT,,"Murata Electronics, Stanford University, Mika, Ecofuel Fund, Chrysalix, TandemLaunch",Series ?,2023-10-11,14000000,2023,2023 Q4
2753,1970,Snappy,Toronto,Toronto,,Platform,Golden Section Ventures,Golden Section Ventures,Series A,2023-10-11,0,2023,2023 Q4
2754,2012,Vendasta,Saskatchewan,Other,,Marketplace,Boulder,Boulder,Series E,2023-10-11,20000000,2023,2023 Q4
2755,2499,Mantle ,Toronto,Toronto,,AI,,"Eniac, Craft Ventures, Vaynerfund, Sierra Ventures, and Leaders Fund, Varma, Ten Key Labs, Russ Jones, Farhan Thawar, Kirk Simpson, Sandeep Madra",Seed,2023-10-13,10500000,2023,2023 Q4
2756,1978,Specific Biologics,Toronto,Toronto,,BioTech,"Lumira Ventures, adMare BioInnovations","Lumira Ventures, adMare BioInnovations",Series ?,2023-10-16,0,2023,2023 Q4
2757,497,Procurify,Vancouver,British Columbia,,FinTech,"Ten Coves Capital, Export Development Canada ","Ten Coves Capital, Export Development Canada ,Information Venture Partners, HarbourVest, ",Series C,2023-10-17,68000000,2023,2023 Q4
2758,509,QuoteMachine,Montreal,Quebec,,Marketplace,Manresa Ventures,"Manresa Ventures,Clocktower Technology Ventures, Precursor Ventures",Seed,2023-10-17,5049963,2023,2023 Q4
2759,2500,Hiive,Vancouver,British Columbia,,Marketplace,,"Uncorrelated Ventures, Splash Capital, Harmony Venture Partners, Hack VC, Agmen Capital, Renaud Laplanche",Series A,2023-10-17,5700000,2023,2023 Q4
2760,2503,Astrus,Toronto,Toronto,,AI,,Khosa Ventures,Series ?,2023-10-18,3600000,2023,2023 Q4
2761,394,Miovision Technologies,Kitchener,Waterloo Region,,Analytics,,"Telus, Maverix, EDC, McRock Capital, HarbourVest Partners, BDC ",Series ?,2023-10-20,36000000,2023,2023 Q4
2762,191,Eavor,Calgary,Alberta,,CleanTech,Canada Growth Fund,Canada Growth Fund,Series ?,2023-10-25,90000000,2023,2023 Q4
2763,2504,CentML,Toronto,Toronto,,Machine Learning,Gradient Ventures,"Gradient Ventures,Radical Ventures, NVIDIA, Deloitte Ventures, Thomson Reuters Ventures",Seed,2023-10-26,27000000,2023,2023 Q4
2764,46,Arteria AI,Toronto,Toronto,,AI,GGV Capital,"GGV Capital,Illuminate Financial, Information Venture Partners, BDC Capital, Citi",Series B,2023-10-26,46000000,2023,2023 Q4
2765,2505,Kento Health,Montreal,Quebec,,Artificial Intelligences,"Boreal Ventures, N49P","Boreal Ventures, N49P,Broom Ventures, Graphite Ventures",Pre-Seed,2023-10-30,4100000,2023,2023 Q4
2766,2506,Fibracast,Hannon,Toronto,,CleanTech,Cycle Capital,"Cycle Capital,Export Development Canada",Series ?,2023-10-30,44600000,2023,2023 Q4
2767,2507,Promise Robotics,Toronto,Toronto,,Artificial Intelligences,Horizons Ventures,"Horizons Ventures,Radical Ventures, PSP Investments, United Brotherhood of Carpenters, Relay Ventures, Alate Partners",Series A,2023-10-31,20509725,2023,2023 Q4
2768,2508,Brickeye,Toronto,Toronto,,ConstructionTech,,"BDC Capital, Graphite Ventures, GreenSky Ventures, Brightspark, EDC, MaRS Investment Accelerator Fund",Series ?,2023-11-01,10000000,2023,2023 Q4
2769,2509,Luniko Technologies,Calgary,Alberta,,Consulting,,,Pre-Seed,2023-11-07,700000,2023,2023 Q4
2770,116,Cavelo,Kitchener,Waterloo Region,,CyberSecurity,Inovia Capital,"Inovia Capital,Graphite Ventures",Seed,2023-11-08,5000000,2023,2023 Q4
2771,2510,Photonic Inc.,Vancouver,British Columbia,,Hardware,,"Microsoft, British Columbia Investment Management Corporation, National Security Strategic Investment Fund, Inovia Capital, Amadeus Capital Partners",Series ?,2023-11-08,137000000,2023,2023 Q4
2772,1946,Lucent BioSciences,Vancouver,British Columbia,,AgTech,PacifiCan,PacifiCan,Series ?,2023-11-08,3600000,2023,2023 Q4
2773,2511,Recharge Véhicule Électrique (RVE),Laval,Quebec,,CleanTech,,"Fondaction, Investissement Québec, Export Development Canada",Series A,2023-11-09,7000000,2023,2023 Q4
2774,621,4AG Robotics,Salmon Arm,British Columbia,,Robotics,"BDC Capital, InBC","BDC Capital, InBC,Jim Richardson Family Office, Lex Capital, Emmertech",Series A,2023-11-15,17500000,2023,2023 Q4
