id,dealId,companyId,companyName,headquarters,investorId,investorName,leadInvestorFlag,ecosystemName,ecosystemSecondary,date,year,yearQuarter,roundType,investorCountry
24293,2909,2585,FLO,Quebec,1611,Energy Impact Partners,0,Quebec,,2024-06-17,2024,2024 Q2,Series E,USA
24294,2910,2460,Chexy,Toronto,378,GroundBreak Ventures,0,Toronto,,2024-06-18,2024,2024 Q2,Seed,Canada
24295,2911,696,Waabi,Toronto,820,Uber,1,Toronto,,2024-06-18,2024,2024 Q2,Series B,USA
24296,2911,696,Waabi,Toronto,482,Khosla Ventures,1,Toronto,,2024-06-18,2024,2024 Q2,Series B,USA
24297,2911,696,Waabi,Toronto,385,HarbourVest Partners,0,Toronto,,2024-06-18,2024,2024 Q2,Series B,USA
24298,2911,696,Waabi,Toronto,104,BDC Capital,0,Toronto,,2024-06-18,2024,2024 Q2,Series B,Canada
24299,2911,696,Waabi,Toronto,291,Export Development Canada,0,Toronto,,2024-06-18,2024,2024 Q2,Series B,Canada
24300,2911,696,Waabi,Toronto,663,Radical Ventures,0,Toronto,,2024-06-18,2024,2024 Q2,Series B,Canada
24301,2912,21,Airex Energy,Montreal,314,Fonds de solidarité FTQ,0,Quebec,,2024-06-18,2024,2024 Q2,Series D,Canada
24302,2912,21,Airex Energy,Montreal,440,Investissement Québec,0,Quebec,,2024-06-18,2024,2024 Q2,Series D,Canada
24303,2912,21,Airex Energy,Montreal,216,Cycle Capital,0,Quebec,,2024-06-18,2024,2024 Q2,Series D,Canada
24304,2913,2517,Ability Biologics,Montreal,314,Fonds de solidarité FTQ,0,Quebec,,2024-06-18,2024,2024 Q2,Seed,Canada
24305,2913,2517,Ability Biologics,Montreal,919,Alexandria Venture Investments,0,Quebec,,2024-06-18,2024,2024 Q2,Seed,USA
24306,2916,2493,Gaiia,Quebec,432,Inovia Capital,1,Quebec,,2024-06-27,2024,2024 Q2,Series A,Canada
24307,2916,2493,Gaiia,Quebec,872,Y Combinator,0,Quebec,,2024-06-27,2024,2024 Q2,Series A,USA
24308,2917,189,e-Zinc,Toronto,287,Evok Innovations,1,Toronto,,2024-06-27,2024,2024 Q2,Series A,Canada
24309,2917,189,e-Zinc,Toronto,807,Toyota Ventures,0,Toronto,,2024-06-27,2024,2024 Q2,Series A,USA
24310,2917,189,e-Zinc,Toronto,1387,Anzu Partners,0,Toronto,,2024-06-27,2024,2024 Q2,Series A,USA
24311,2917,189,e-Zinc,Toronto,104,BDC Capital,0,Toronto,,2024-06-27,2024,2024 Q2,Series A,Canada
24312,2919,2215,Haloo,Toronto,426,Innospark Ventures,1,Toronto,,2024-06-28,2024,2024 Q2,Series A,USA
24313,2920,2591,Innerlogic,Halifax,937,Concrete Ventures,1,East Coast,,2024-06-28,2024,2024 Q2,Seed,Canada
24314,2920,2591,Innerlogic,Halifax,774,Techstars,0,East Coast,,2024-06-28,2024,2024 Q2,Seed,USA
24315,2921,2592,Raven Connected,Ottawa,164,Celtic House Venture Partners,0,Ottawa,,2024-06-28,2024,2024 Q2,Series A,Canada
24316,2922,138,Clutch,Toronto,133,BrandProject,1,Toronto,,2024-07-05,2024,2024 Q3,Series ?,Canada
24317,2922,138,Clutch,Toronto,914,D1 Capital Partners,1,Toronto,,2024-07-05,2024,2024 Q3,Series ?,USA
24318,2922,138,Clutch,Toronto,927,Azure Capital Partners,0,Toronto,,2024-07-05,2024,2024 Q3,Series ?,USA
24319,2922,138,Clutch,Toronto,311,FJ Labs,0,Toronto,,2024-07-05,2024,2024 Q3,Series ?,USA
24320,2922,138,Clutch,Toronto,351,Global Founders Capital,0,Toronto,,2024-07-05,2024,2024 Q3,Series ?,Germany
24321,2922,138,Clutch,Toronto,671,Real ventures,0,Toronto,,2024-07-05,2024,2024 Q3,Series ?,Canada
24322,2922,138,Clutch,Toronto,3009,Upper90,0,Toronto,,2024-07-05,2024,2024 Q3,Series ?,USA
24323,2925,1322,Sanctuary AI,Vancouver,104,BDC Capital,1,British Columbia,,2024-07-09,2024,2024 Q3,Series ?,Canada
24324,2927,2597,MedReddie,"Saint John, New Brunswick",104,BDC Capital,1,East Coast,,2024-07-11,2024,2024 Q3,Pre-Seed,Canada
24325,2927,2597,MedReddie,"Saint John, New Brunswick",319,Forum Ventures,1,East Coast,,2024-07-11,2024,2024 Q3,Pre-Seed,USA
24326,2927,2597,MedReddie,"Saint John, New Brunswick",990,New Brunswick Innovation Foundation,1,East Coast,,2024-07-11,2024,2024 Q3,Pre-Seed,Canada
24327,2928,118,Ceragen,Kitchener,1314,1517 Fund,1,Waterloo Region,,2024-07-16,2024,2024 Q3,Seed,USA
24328,2929,746,RainStick,Toronto,668,Raven Indigenous Capital Partners,1,Toronto,,2024-07-16,2024,2024 Q3,Seed,Canada
24329,2930,2598,ReliON,Montreal,240,Diagram Ventures,1,Quebec,,2024-07-17,2024,2024 Q3,Seed,Canada
24330,2930,2598,ReliON,Montreal,75,AQC Capital,0,Quebec,,2024-07-17,2024,2024 Q3,Seed,Canada
24331,2930,2598,ReliON,Montreal,70,Anges Québec,0,Quebec,,2024-07-17,2024,2024 Q3,Seed,Canada
24332,2931,2599,Artificial Agency,Edmonton,663,Radical Ventures,1,Alberta,,2024-07-18,2024,2024 Q3,Seed,Canada
24333,2931,2599,Artificial Agency,Edmonton,807,Toyota Ventures,1,Alberta,,2024-07-18,2024,2024 Q3,Seed,USA
24334,2932,999,Planned,Montreal,256,Drive Capital,1,Quebec,,2024-07-18,2024,2024 Q3,Series B,USA
24335,2936,135,Clio,Vancouver,359,Goldman Sachs Asset Management,0,British Columbia,,2024-07-23,2024,2024 Q3,Series F,USA
24336,2937,2368,Protexxa,Toronto,2885,Sandpiper Ventures,0,Toronto,,2024-07-23,2024,2024 Q3,Series A,Canada
24337,2937,2368,Protexxa,Toronto,3074,BKR Capital,0,Toronto,,2024-07-23,2024,2024 Q3,Series A,Canada
24338,2938,2602,Workstaff,Montreal,70,Anges Québec,1,Quebec,,2024-07-24,2024,2024 Q3,Seed,Canada
24339,2939,2603,Gumloop,Vancouver,1646,First Round Capital,1,British Columbia,,2024-07-24,2024,2024 Q3,Seed,USA
24340,2939,2603,Gumloop,Vancouver,872,Y Combinator,0,British Columbia,,2024-07-24,2024,2024 Q3,Seed,USA
24341,2940,2276,Aurora Hydrogen,Edmonton,578,Natural Resources Canada,1,Alberta,,2024-07-25,2024,2024 Q3,Grant,Canada
24342,2942,1018,RetiSpec,Toronto,416,iGan Partners,1,Toronto,,2024-07-26,2024,2024 Q3,Series A,Canada
24343,2942,1018,RetiSpec,Toronto,615,Ontario Brain Institute,0,Toronto,,2024-07-26,2024,2024 Q3,Series A,Canada
24344,2943,2612,Afynia Laboratories,Hamilton,1230,Capital Angel Network,1,Other,,2024-07-29,2024,2024 Q3,Pre-Seed,Canada
24345,2943,2612,Afynia Laboratories,Hamilton,733,SOSV,1,Other,,2024-07-29,2024,2024 Q3,Pre-Seed,USA
24346,2944,2379,UgoWork,Quebec,314,Fonds de solidarité FTQ,1,Quebec,,2024-08-01,2024,2024 Q3,Series C,Canada
24347,2946,2614,Layer2,Toronto,21,Accomplice,0,Toronto,,2024-07-31,2024,2024 Q3,Series A,USA
24348,2949,2616,inscora,Montreal,512,Luge Capital,1,Quebec,,2024-08-06,2024,2024 Q3,Pre-Seed,Canada
24349,2949,2616,inscora,Montreal,236,Desjardins Capital,0,Quebec,,2024-08-06,2024,2024 Q3,Pre-Seed,Canada
24350,2949,2616,inscora,Montreal,432,Inovia Capital,0,Quebec,,2024-08-06,2024,2024 Q3,Pre-Seed,Canada
24351,2950,2617,Perceptive Space,Toronto,628,Panache Ventures,1,Toronto,,2024-08-06,2024,2024 Q3,Pre-Seed,Canada
24352,2951,2618,Miru,Vancouver,104,BDC Capital,1,British Columbia,,2024-08-09,2024,2024 Q3,Series A,Canada
24353,2951,2618,Miru,Vancouver,1694,Greensoil Proptech Ventures,0,British Columbia,,2024-08-09,2024,2024 Q3,Series A,Canada
24354,2952,1826,Lytica,Ottawa,682,Resolve Growth Partners,1,Ottawa,,2024-08-13,2024,2024 Q3,Series ?,USA
24355,2952,1826,Lytica,Ottawa,1281,York IE,0,Ottawa,,2024-08-13,2024,2024 Q3,Series ?,USA
24356,2953,2619,Site 20/20,"Dartmouth, Nova Scotia",1611,Energy Impact Partners,1,East Coast,,2024-08-12,2024,2024 Q3,Series ?,USA
24357,2954,1839,CruxOCM,Calgary,668,Raven Indigenous Capital Partners,0,Alberta,,2024-08-14,2024,2024 Q3,Series A,Canada
24358,2954,1839,CruxOCM,Calgary,1286,Angular Ventures,0,Alberta,,2024-08-14,2024,2024 Q3,Series A,United Kingdom
24359,2954,1839,CruxOCM,Calgary,143,Bullpen Capital,0,Alberta,,2024-08-14,2024,2024 Q3,Series A,USA
24360,2954,1839,CruxOCM,Calgary,689,Root Ventures,0,Alberta,,2024-08-14,2024,2024 Q3,Series A,USA
24361,2954,1839,CruxOCM,Calgary,1109,Industry Ventures,0,Alberta,,2024-08-14,2024,2024 Q3,Series A,USA
24362,2954,1839,CruxOCM,Calgary,1287,Cendana Capital,0,Alberta,,2024-08-14,2024,2024 Q3,Series A,USA
24363,2955,2620,MolecuLight Inc.,"Toronto, Ontario",416,iGan Partners,0,Toronto,,2024-08-15,2024,2024 Q3,Series C,Canada
24364,2958,2621, QuickFacts,"Bedford, NS",2885,Sandpiper Ventures,1,East Coast,,2024-08-16,2024,2024 Q3,Seed,Canada
24365,2958,2621, QuickFacts,"Bedford, NS",1301,Killick Capital,0,East Coast,,2024-08-16,2024,2024 Q3,Seed,Canada
24366,2959,2622,YouSet,"Montreal, Quebec",1773,Joe Canavan,1,Quebec,,2024-08-20,2024,2024 Q3,Seed,Canada
24367,2959,2622,YouSet,"Montreal, Quebec",1958,Nicolas Bouchard,1,Quebec,,2024-08-20,2024,2024 Q3,Seed,
24368,2960,2623,Reliant AI,"Montreal, Quebec",432,Inovia Capital,1,Quebec,,2024-08-20,2024,2024 Q3,Seed,Canada
24369,2961,2624,TMRW,Montreal,526,Maple VC,1,Quebec,,2024-08-21,2024,2024 Q3,Pre-Seed,USA
24370,2962,2625,Viggle,Toronto,67,Andreessen Horowitz,1,Toronto,,2024-08-26,2024,2024 Q3,Series A,USA
24371,2962,2625,Viggle,Toronto,818,Two Small Fish Ventures,0,Toronto,,2024-08-26,2024,2024 Q3,Series A,Canada
24372,2964,2627,Unione,Vancouver,163,Celtic House Asia Partners,1,British Columbia,,2024-08-27,2024,2024 Q3,Series A,China
24373,2964,2627,Unione,Vancouver,164,Celtic House Venture Partners,0,British Columbia,,2024-08-27,2024,2024 Q3,Series A,Canada
24374,2966,2629,Aplantex,Montreal,440,Investissement Québec,0,Quebec,,2024-08-28,2024,2024 Q3,Series ?,Canada
24375,2967,2330,Global Spatial Technology Solutions,Nova Scotia,314,Fonds de solidarité FTQ,1,East Coast,,2024-08-29,2024,2024 Q3,Series A,Canada
24376,2969,2632,Catalera BioSolutions,Vancouver,700,S2G Ventures,1,British Columbia,,2024-09-10,2024,2024 Q3,Series A,USA
24377,2970,584,Spare,Vancouver,432,Inovia Capital,1,British Columbia,,2024-09-10,2024,2024 Q3,Series B,Canada
24378,2971,2636,Ecomtent,Toronto,532,MaRS Investment Accelerator Fund,1,Toronto,,2024-09-13,2024,2024 Q3,Pre-Seed,Canada
24379,2971,2636,Ecomtent,Toronto,774,Techstars,0,Toronto,,2024-09-13,2024,2024 Q3,Pre-Seed,USA
24380,2974,1598,Lending Loop,Toronto,512,Luge Capital,0,Toronto,,2024-09-17,2024,2024 Q3,Seed,Canada
24381,2974,1598,Lending Loop,Toronto,196,Conconi Growth Partners,0,Toronto,,2024-09-17,2024,2024 Q3,Seed,Canada
24382,2975,2639,Mosaic Manufacturing Ltd.,Toronto,329,Freycinet Ventures,0,Toronto,,2024-09-19,2024,2024 Q3,Series ?,Canada
24383,2976,428,Nomic Bio,Montreal,1129,Lux Capital,0,Quebec,,2024-09-18,2024,2024 Q3,Series B,USA
24384,2976,428,Nomic Bio,Montreal,671,Real Ventures,0,Quebec,,2024-09-18,2024,2024 Q3,Series B,Canada
24385,2977,2641,Motion,Toronto,432,Inovia Capital,1,Toronto,,2024-09-19,2024,2024 Q3,Series B,Canada
24386,2978,514,Rebelstork,Toronto,358,Golden Ventures,0,Toronto,,2024-09-20,2024,2024 Q3,Series A,Canada
24387,2978,514,Rebelstork,Toronto,1873,Marcy Venture Partners,0,Toronto,,2024-09-20,2024,2024 Q3,Series A,USA
24388,2979,2642,Ayrton Energy,"Calgary, Alberta",104,BDC Capital,1,Alberta,,2024-09-24,2024,2024 Q3,Seed,Canada
24389,2979,2642,Ayrton Energy,"Calgary, Alberta",733,SOSV,0,Alberta,,2024-09-24,2024,2024 Q3,Seed,USA
24390,2980,2643,Scribenote,Kitchener-Waterloo,67,Andreessen Horowitz,1,Waterloo Region,,2024-09-24,2024,2024 Q3,Seed,USA
24391,2980,2643,Scribenote,Kitchener-Waterloo,432,Inovia Capital,0,Waterloo Region,,2024-09-24,2024,2024 Q3,Seed,Canada
24392,2982,2432,Cyclic Materials,Kingston,77,ArcTern Ventures,1,Other,,2024-09-25,2024,2024 Q3,Series B,Canada
24393,2982,2432,Cyclic Materials,Kingston,104,BDC Capital,0,Other,,2024-09-25,2024,2024 Q3,Series B,Canada
24394,2982,2432,Cyclic Materials,Kingston,1064,BMW i Ventures,0,Other,,2024-09-25,2024,2024 Q3,Series B,USA
24395,2982,2432,Cyclic Materials,Kingston,1611,Energy Impact Partners,0,Other,,2024-09-25,2024,2024 Q3,Series B,USA
24396,2984,338,KOHO Financial,Toronto,256,Drive Capital,0,Toronto,,2024-10-02,2024,2024 Q4,Series ?,USA
24397,2984,338,KOHO Financial,Toronto,816,TTV Capital,0,Toronto,,2024-10-02,2024,2024 Q4,Series ?,USA
24398,2984,338,KOHO Financial,Toronto,104,BDC Capital,0,Toronto,,2024-10-02,2024,2024 Q4,Series ?,Canada
24399,2985,2644,Sparrow BioAcoustics,"St. John’s, Newfoundland",1301,Killick Capital,1,East Coast,,2024-10-04,2024,2024 Q4,Seed,Canada
24400,2985,2644,Sparrow BioAcoustics,"St. John’s, Newfoundland",1817,Klister Credit,1,East Coast,,2024-10-04,2024,2024 Q4,Seed,Canada
24401,2986,2645,Unified.to,Toronto,774,Techstars,1,Toronto,,2024-10-07,2024,2024 Q4,Pre-Seed,USA
24402,2987,2646, Flora Fertility,Toronto,401,Highline Beta,1,Toronto,,2024-10-08,2024,2024 Q4,Pre-Seed,Canada
24403,2988,2647,Indiegraf,Vancouver,746,StandUp Ventures,1,British Columbia,,2024-10-08,2024,2024 Q4,Series ?,Canada
24404,2988,2647,Indiegraf,Vancouver,1931,Mucker Capital,0,British Columbia,,2024-10-08,2024,2024 Q4,Series ?,USA
24405,2989,2648,Rivercity Innovations,"Saskatoon, Saskatchewan",1265,Golden Opportunities Fund,0,Other,,2024-10-10,2024,2024 Q4,Series ?,Canada
24406,2991,2650,Moselle,Toronto,532,MaRS Investment Accelerator Fund,1,Toronto,,2024-10-11,2024,2024 Q4,Seed,Canada
24407,2991,2650,Moselle,Toronto,75,AQC Capital,1,Toronto,,2024-10-11,2024,2024 Q4,Seed,Canada
24408,2991,2650,Moselle,Toronto,401,Highline Beta,0,Toronto,,2024-10-11,2024,2024 Q4,Seed,Canada
24409,2992,2651,Deck,Montreal,358,Golden Ventures,1,Quebec,,2024-10-15,2024,2024 Q4,Seed,Canada
24410,2992,2651,Deck,Montreal,109,Better Tomorrow Ventures,1,Quebec,,2024-10-15,2024,2024 Q4,Seed,USA
24411,2992,2651,Deck,Montreal,512,Luge Capital,0,Quebec,,2024-10-15,2024,2024 Q4,Seed,Canada
24412,2993,2652,Trustii,Montreal,75,AQC Capital,1,Quebec,,2024-10-16,2024,2024 Q4,Seed,Canada
24413,2993,2652,Trustii,Montreal,1455,Boréal Ventures,0,Quebec,,2024-10-16,2024,2024 Q4,Seed,Canada
24414,2995,1202,Blockstream,Victoria,1092,Fulgur Ventures,1,British Columbia,,2024-10-17,2024,2024 Q4,Series ?,USA
24415,2996,2653,MyFO,Vancouver,683,Rhino Ventures,1,British Columbia,,2024-10-21,2024,2024 Q4,Seed,Canada
24416,2997,476,Phaseshift Technologies,Toronto,426,Innospark Ventures,1,Toronto,,2024-10-21,2024,2024 Q4,Seed,USA
24417,2997,476,Phaseshift Technologies,Toronto,1578,Draper Associates,0,Toronto,,2024-10-21,2024,2024 Q4,Seed,USA
24418,2997,476,Phaseshift Technologies,Toronto,309,First Star Ventures,0,Toronto,,2024-10-21,2024,2024 Q4,Seed,USA
24419,2998,2075,Hyivy Health,Waterloo,1436,Beresford Ventures,0,Waterloo Region,,2024-09-27,2024,2024 Q3,Seed,USA
24420,2998,2075,Hyivy Health,Waterloo,295,FACIT,0,Waterloo Region,,2024-09-27,2024,2024 Q3,Seed,Canada
24421,2999,476,Phaseshift Technologies,Toronto,426,Innospark Ventures,1,Toronto,,2024-10-22,2024,2024 Q4,Seed,USA
24422,2999,476,Phaseshift Technologies,Toronto,1578,Draper Associates,0,Toronto,,2024-10-22,2024,2024 Q4,Seed,USA
24423,2999,476,Phaseshift Technologies,Toronto,309,First Star Ventures,0,Toronto,,2024-10-22,2024,2024 Q4,Seed,USA
24424,3002,2655,Planetary Technologies,"Dartmouth, Nova Scotia",287,Evok Innovations,1,East Coast,,2024-10-25,2024,2024 Q4,Series A,Canada
24425,3002,2655,Planetary Technologies,"Dartmouth, Nova Scotia",104,BDC Capital,0,East Coast,,2024-10-25,2024,2024 Q4,Series A,Canada
24426,3002,2655,Planetary Technologies,"Dartmouth, Nova Scotia",1045,Amplify Capital,0,East Coast,,2024-10-25,2024,2024 Q4,Series A,Canada
24427,3002,2655,Planetary Technologies,"Dartmouth, Nova Scotia",414,Iconiq Capital,0,East Coast,,2024-10-25,2024,2024 Q4,Series A,USA
24428,3004,2657,Entosystem,"Drummondville, Quebec",1652,Fondaction,1,Quebec,,2024-10-09,2024,2024 Q4,Series ?,Canada
24429,3005,2658,SuiteSpot,Toronto,2057,RET Ventures,1,Toronto,,2024-10-10,2024,2024 Q4,Series A,USA
24430,3006,2659,Dreamwell,Toronto,802,Tim Draper,1,Toronto,,2024-10-11,2024,2024 Q4,Pre-Seed,USA
24431,3006,2659,Dreamwell,Toronto,628,Panache Ventures,0,Toronto,,2024-10-11,2024,2024 Q4,Pre-Seed,Canada
24432,3006,2659,Dreamwell,Toronto,104,BDC Capital,0,Toronto,,2024-10-11,2024,2024 Q4,Pre-Seed,Canada
24433,3006,2659,Dreamwell,Toronto,820,Uber,0,Toronto,,2024-10-11,2024,2024 Q4,Pre-Seed,USA
24434,3007,2660,EnviCore,"Calgary, Alberta",774,Techstars,0,Alberta,,2024-10-17,2024,2024 Q4,Seed,USA
24435,3008,2661,Dippy AI,Toronto,256,Drive Capital,1,Toronto,,2024-10-23,2024,2024 Q4,Pre-Seed,USA
24436,3008,2661,Dippy AI,Toronto,407,Hustle Fund,0,Toronto,,2024-10-23,2024,2024 Q4,Pre-Seed,USA
24437,3009,2662,Alpha-9 Oncology,Vancouver,911,Lightspeed Venture Partners,1,British Columbia,,2024-10-23,2024,2024 Q4,Series C,USA
24438,3009,2662,Alpha-9 Oncology,Vancouver,1094,General Catalyst,0,British Columbia,,2024-10-23,2024,2024 Q4,Series C,USA
24439,3009,2662,Alpha-9 Oncology,Vancouver,67,Andreessen Horowitz,0,British Columbia,,2024-10-23,2024,2024 Q4,Series C,USA
24440,3009,2662,Alpha-9 Oncology,Vancouver,661,RA Capital Management,0,British Columbia,,2024-10-23,2024,2024 Q4,Series C,USA
24441,3009,2662,Alpha-9 Oncology,Vancouver,1757,Janus Henderson Investors,0,British Columbia,,2024-10-23,2024,2024 Q4,Series C,United Kingdom
24442,3009,2662,Alpha-9 Oncology,Vancouver,514,Lumira Ventures,0,British Columbia,,2024-10-23,2024,2024 Q4,Series C,Canada
24443,3009,2662,Alpha-9 Oncology,Vancouver,510,Longitude Capital,0,British Columbia,,2024-10-23,2024,2024 Q4,Series C,USA
24444,3009,2662,Alpha-9 Oncology,Vancouver,704,Samsara BioCapital,0,British Columbia,,2024-10-23,2024,2024 Q4,Series C,USA
24445,3010,2663,Epitopea,Montreal,440,Investissement Québec,1,Quebec,,2024-10-24,2024,2024 Q4,Seed,Canada
24446,3010,2663,Epitopea,Montreal,314,Fonds de Solidarité FTQ,1,Quebec,,2024-10-24,2024,2024 Q4,Seed,Canada
24447,3011,2664,Jade Biosciences,Vancouver,3025,Versant Ventures,1,British Columbia,,2024-10-24,2024,2024 Q4,Series ?,USA
24448,3012,2665,Mave,Toronto,677,Relay Ventures,1,Toronto,,2024-10-25,2024,2024 Q4,Pre-Seed,Canada
24449,3012,2665,Mave,Toronto,572,N49P,1,Toronto,,2024-10-25,2024,2024 Q4,Pre-Seed,Canada
24450,3012,2665,Mave,Toronto,38,Alate Partners,0,Toronto,,2024-10-25,2024,2024 Q4,Pre-Seed,Canada
24451,3013,2666,Reactiv,Toronto,1259,Bonfire Ventures,1,Toronto,,2024-10-28,2024,2024 Q4,Seed,USA
24452,3016,2667,runQL,Kitchener-Waterloo,560,Mistral Venture Partners,1,Waterloo Region,,2024-11-12,2024,2024 Q4,Pre-Seed,Canada
24453,3016,2667,runQL,Kitchener-Waterloo,532,MaRS Investment Accelerator Fund,0,Waterloo Region,,2024-11-12,2024,2024 Q4,Pre-Seed,Canada
24454,3016,2667,runQL,Kitchener-Waterloo,432,Inovia Capital,0,Waterloo Region,,2024-11-12,2024,2024 Q4,Pre-Seed,Canada
24455,3022,2556,UniUni,Richmond,108,Bessemer Venture Partners,1,British Columbia,,2024-11-15,2024,2024 Q4,Series C,USA
24456,3022,2556,UniUni,Richmond,164,Celtic House Venture Partners,0,British Columbia,,2024-11-15,2024,2024 Q4,Series C,Canada
24457,3024,2675,Moonvalley,Toronto,1094,General Catalyst,1,Toronto,,2024-11-18,2024,2024 Q4,Series ?,USA
24458,3024,2675,Moonvalley,Toronto,482,Khosla Ventures,1,Toronto,,2024-11-18,2024,2024 Q4,Series ?,USA
24459,3027,2678,Noble,Toronto,646,Polychain,0,Toronto,,2024-11-20,2024,2024 Q4,Series A,USA
24460,3030,87,Boosted.ai,Toronto,2970,Ten Coves Capital,0,Toronto,,2024-11-25,2024,2024 Q4,Series ?,USA
24461,3030,87,Boosted.ai,Toronto,738,Spark Capital,0,Toronto,,2024-11-25,2024,2024 Q4,Series ?,USA
24462,3030,87,Boosted.ai,Toronto,647,Portage Ventures,0,Toronto,,2024-11-25,2024,2024 Q4,Series ?,Canada
24463,3030,87,Boosted.ai,Toronto,385,HarbourVest Partners,0,Toronto,,2024-11-25,2024,2024 Q4,Series ?,USA
24464,3031,765,Nurau,Montreal,440,Investissement Québec,1,Quebec,,2024-11-27,2024,2024 Q4,Seed,Canada
24465,3031,765,Nurau,Montreal,1328,ACET Capital,0,Quebec,,2024-11-27,2024,2024 Q4,Seed,Canada
24466,3032,238,FleetOps,Toronto,681,Resolute Ventures,0,Toronto,,2024-11-28,2024,2024 Q4,Series A,USA
24467,3032,238,FleetOps,Toronto,103,BCF Ventures,0,Toronto,,2024-11-28,2024,2024 Q4,Series A,Canada
24468,3032,238,FleetOps,Toronto,628,Panache Ventures,0,Toronto,,2024-11-28,2024,2024 Q4,Series A,Canada
24469,3035,622,Tenstorrent,Toronto,111,Bezos Expeditions,0,Toronto,,2024-12-02,2024,2024 Q4,Series D,USA
24470,3035,622,Tenstorrent,Toronto,1258,Baillie Gifford,0,Toronto,,2024-12-02,2024,2024 Q4,Series D,United Kingdom
24471,3035,622,Tenstorrent,Toronto,304,Fidelity,0,Toronto,,2024-12-02,2024,2024 Q4,Series D,USA
24472,3038,330,KisoJi Biotechnology,Montreal,440,Investissement Québec,1,Quebec,,2024-12-06,2024,2024 Q4,Series B,Canada
24473,3038,330,KisoJi Biotechnology,Montreal,514,Lumira Ventures,1,Quebec,,2024-12-06,2024,2024 Q4,Series B,Canada
24474,3038,330,KisoJi Biotechnology,Montreal,314,Fonds de solidarité FTQ,0,Quebec,,2024-12-06,2024,2024 Q4,Series B,Canada
24475,3039,2351,Spexi Geospatial,Vancouver,117,Blockchange Ventures,1,British Columbia,,2024-12-09,2024,2024 Q4,Series A,USA
24476,3040,2686,Cyder,"Toronto, Ontario",1437,Berkeley SkyDeck,1,Toronto,,2024-12-09,2024,2024 Q4,Pre-Seed,USA
24477,3040,2686,Cyder,"Toronto, Ontario",1394,Arlene Dickinson,0,Toronto,,2024-12-09,2024,2024 Q4,Pre-Seed,Canada
24478,3041,2497,HiringBranch,West Vancouver,210,Crédit Mutuel Equity,1,British Columbia,,2024-12-10,2024,2024 Q4,Series A,France
24479,3041,2497,HiringBranch,West Vancouver,291,Export Development Canada,0,British Columbia,,2024-12-10,2024,2024 Q4,Series A,Canada
24480,3041,2497,HiringBranch,West Vancouver,70,Anges Québec,0,British Columbia,,2024-12-10,2024,2024 Q4,Series A,Canada
24481,3042,900,Flare Systems,Montreal,99,Base10 Partners,1,Quebec,,2024-12-12,2024,2024 Q4,Series B,USA
24482,3042,900,Flare Systems,Montreal,432,Inovia Capital,0,Quebec,,2024-12-12,2024,2024 Q4,Series B,Canada
24483,3042,900,Flare Systems,Montreal,866,White Star Capital,0,Quebec,,2024-12-12,2024,2024 Q4,Series B,USA
24484,3042,900,Flare Systems,Montreal,314,Fonds de solidarité FTQ,0,Quebec,,2024-12-12,2024,2024 Q4,Series B,Canada
24485,3046,2689,Retellio,"St. John’s, Newfoundland and L",1227,East Valley Ventures,0,East Coast,,2024-12-18,2024,2024 Q4,Pre-Seed,Canada
24486,3047,82,Blue J Legal,Toronto,2970,Ten Coves Capital,1,Toronto,,2024-12-18,2024,2024 Q4,Series C,USA
24487,3052,2692,Proton Intelligence,Vancouver,733,SOSV,1,British Columbia,,2025-01-02,2025,2025 Q1,Seed,USA
24488,3053,2693,Cadstrom,"Montréal, Quebec",1268,Innovation Endeavors,0,Quebec,,2024-12-23,2024,2024 Q4,Seed,USA
24489,3054,2694,Esphera SynBio,Ottawa,295,FACIT,1,Ottawa,,2025-01-08,2025,2025 Q1,Seed,Canada
